board_size,game_time,agent_x_name,agent_o_name,agent_x_time,agent_o_time,winner
3,0.010627269744873,RandomAgent,RLAgent,8.821487426757812e-06,1.9312249605718534e-05,RandomAgent
3,0.0267901420593261,RandomAgent,RLAgent,1.0633468627929688e-05,1.954200024556485e-05,RandomAgent
3,0.0118472576141357,RandomAgent,RLAgent,1.02996826171875e-05,2.0666750515374588e-05,Draw
3,0.0111510753631591,RandomAgent,RLAgent,1.0788440704345705e-05,2.437499946002693e-05,RandomAgent
3,0.0222859382629394,RandomAgent,RLAgent,1.0073184967041016e-05,2.19443336391123e-05,RandomAgent
3,0.0108311176300048,RandomAgent,RLAgent,9.775161743164062e-06,2.302099983353401e-05,RandomAgent
3,0.0252389907836914,RandomAgent,RLAgent,1.239776611328125e-05,2.259733325142103e-05,RandomAgent
3,0.0119178295135498,RandomAgent,RLAgent,1.0788440704345705e-05,1.8718749743129592e-05,RandomAgent
3,0.0247480869293212,RandomAgent,RLAgent,9.679794311523438e-06,2.1156500224606137e-05,RandomAgent
3,0.0108230113983154,RandomAgent,RLAgent,9.489059448242189e-06,1.841649964262615e-05,RandomAgent
3,0.0228309631347656,RandomAgent,RLAgent,8.678436279296875e-06,1.9823250113404356e-05,RandomAgent
3,0.0003681182861328,RandomAgent,RLAgent,1.6510486602783203e-05,2.808366662065964e-05,RandomAgent
3,0.000303030014038,RandomAgent,RLAgent,9.202957153320313e-06,2.1240000023681205e-05,Draw
3,0.0002381801605224,RandomAgent,RLAgent,1.0251998901367188e-05,2.3736332877888344e-05,RandomAgent
3,0.0002648830413818,RandomAgent,RLAgent,8.058547973632812e-06,1.9302000055176904e-05,RandomAgent
3,0.0001759529113769,RandomAgent,RLAgent,7.62939453125e-06,2.5041499611688774e-05,RandomAgent
3,0.0002961158752441,RandomAgent,RLAgent,9.822845458984376e-06,2.112524907715851e-05,RandomAgent
3,0.0002310276031494,RandomAgent,RLAgent,8.64267349243164e-06,2.206966625332522e-05,RandomAgent
3,0.0002698898315429,RandomAgent,RLAgent,9.298324584960938e-06,2.1749999632447725e-05,RLAgent
3,0.0002050399780273,RandomAgent,RLAgent,1.0013580322265623e-05,2.1028000143511843e-05,RandomAgent
3,0.0002689361572265,RandomAgent,RLAgent,6.723403930664062e-06,2.0218749796185875e-05,Draw
3,0.0002698898315429,RandomAgent,RLAgent,7.295608520507813e-06,1.9510500351316296e-05,RandomAgent
3,0.0002529621124267,RandomAgent,RLAgent,7.009506225585937e-06,1.8114750218956033e-05,RandomAgent
3,0.0002038478851318,RandomAgent,RLAgent,6.67572021484375e-06,2.1333333279471844e-05,RandomAgent
3,0.0001542568206787,RandomAgent,RLAgent,6.993611653645833e-06,2.406249950581696e-05,RandomAgent
3,0.0001711845397949,RandomAgent,RLAgent,8.026758829752604e-06,2.3999999939405825e-05,RandomAgent
3,0.0002570152282714,RandomAgent,RLAgent,1.0013580322265623e-05,2.450033328689945e-05,RandomAgent
3,0.0003418922424316,RandomAgent,RLAgent,1.0585784912109376e-05,2.2760249976272465e-05,RandomAgent
3,0.000295877456665,RandomAgent,RLAgent,9.250640869140624e-06,2.0239499917806825e-05,Draw
3,0.0002920627593994,RandomAgent,RLAgent,8.821487426757812e-06,2.06250001610897e-05,RandomAgent
3,0.000309944152832,RandomAgent,RLAgent,9.822845458984376e-06,2.138499985449016e-05,Draw
3,0.0002741813659667,RandomAgent,RLAgent,9.107589721679688e-06,1.995825050471467e-05,RandomAgent
3,0.0002799034118652,RandomAgent,RLAgent,8.106231689453125e-06,2.122924979630625e-05,Draw
3,0.0002210140228271,RandomAgent,RLAgent,1.0073184967041016e-05,1.8791333180464186e-05,RandomAgent
3,0.0002727508544921,RandomAgent,RLAgent,1.0788440704345705e-05,2.3847333068260923e-05,RandomAgent
3,0.0003347396850585,RandomAgent,RLAgent,1.347064971923828e-05,2.8236333188639644e-05,RandomAgent
3,0.0003621578216552,RandomAgent,RLAgent,1.1348724365234375e-05,2.3885500468168175e-05,Draw
3,0.0002648830413818,RandomAgent,RLAgent,1.0251998901367188e-05,2.301366657775361e-05,RandomAgent
3,0.0002579689025878,RandomAgent,RLAgent,9.119510650634766e-06,2.552799984793334e-05,RandomAgent
3,0.0002281665802001,RandomAgent,RLAgent,1.043081283569336e-05,2.009700013635059e-05,RandomAgent
3,0.0002710819244384,RandomAgent,RLAgent,8.106231689453125e-06,1.9250249806646025e-05,RandomAgent
3,0.0002236366271972,RandomAgent,RLAgent,1.0251998901367188e-05,2.0235999424282152e-05,RandomAgent
3,0.0002470016479492,RandomAgent,RLAgent,1.0013580322265623e-05,1.9611000122192006e-05,RandomAgent
3,0.0002727508544921,RandomAgent,RLAgent,1.1622905731201172e-05,2.126399946670669e-05,RandomAgent
3,0.0001957416534423,RandomAgent,RLAgent,1.128514607747396e-05,2.370849870203529e-05,RandomAgent
3,0.0003359317779541,RandomAgent,RLAgent,1.125335693359375e-05,2.1270750039548147e-05,RandomAgent
3,0.0002400875091552,RandomAgent,RLAgent,9.357929229736328e-06,2.2819666507227037e-05,RandomAgent
3,0.0002989768981933,RandomAgent,RLAgent,8.344650268554688e-06,2.1552000362135004e-05,RandomAgent
3,0.0001699924468994,RandomAgent,RLAgent,8.265177408854166e-06,2.091650094371289e-05,RandomAgent
3,0.0002686977386474,RandomAgent,RLAgent,9.393692016601562e-06,1.7968749943975126e-05,Draw
3,0.0002858638763427,RandomAgent,RLAgent,8.153915405273438e-06,1.947899909282569e-05,RandomAgent
3,0.0003068447113037,RandomAgent,RLAgent,9.202957153320313e-06,2.0271249468351016e-05,RandomAgent
3,0.0003409385681152,RandomAgent,RLAgent,9.632110595703125e-06,2.2812500446889317e-05,RandomAgent
3,0.0002338886260986,RandomAgent,RLAgent,1.3748804728190104e-05,2.525000036257552e-05,RandomAgent
3,0.0003070831298828,RandomAgent,RLAgent,9.34600830078125e-06,1.982300045710872e-05,Draw
3,0.0003070831298828,RandomAgent,RLAgent,1.132488250732422e-05,2.8138666190595057e-05,RandomAgent
3,0.000277042388916,RandomAgent,RLAgent,1.2159347534179688e-05,2.007275043069967e-05,RandomAgent
3,0.0002260208129882,RandomAgent,RLAgent,9.775161743164062e-06,2.005566724013382e-05,RandomAgent
3,0.0003068447113037,RandomAgent,RLAgent,9.632110595703125e-06,2.130199982275371e-05,Draw
3,0.000270128250122,RandomAgent,RLAgent,1.0371208190917969e-05,2.3388999882930268e-05,RandomAgent
3,0.0002219676971435,RandomAgent,RLAgent,1.0887781778971354e-05,2.036133264482487e-05,RandomAgent
3,0.0002858638763427,RandomAgent,RLAgent,9.34600830078125e-06,2.0437750208657235e-05,RandomAgent
3,0.0002739429473876,RandomAgent,RLAgent,7.2479248046875e-06,2.0770999071828555e-05,RandomAgent
3,0.0002379417419433,RandomAgent,RLAgent,8.821487426757812e-06,2.1902333173784427e-05,RandomAgent
3,0.0001599788665771,RandomAgent,RLAgent,7.152557373046875e-06,2.308349939994514e-05,RandomAgent
3,0.0002250671386718,RandomAgent,RLAgent,7.748603820800781e-06,2.1485999847451847e-05,RandomAgent
3,0.0003268718719482,RandomAgent,RLAgent,9.012222290039062e-06,2.1520749214687385e-05,RandomAgent
3,0.0003128051757812,RandomAgent,RLAgent,1.1801719665527344e-05,2.4000250050448813e-05,RLAgent
3,0.0002310276031494,RandomAgent,RLAgent,1.3669331868489584e-05,2.78744992101565e-05,RandomAgent
3,0.000309944152832,RandomAgent,RLAgent,1.0347366333007812e-05,2.1145749997231175e-05,RandomAgent
3,0.0002460479736328,RandomAgent,RLAgent,1.2238820393880207e-05,2.1583333970435582e-05,RandomAgent
3,0.0001909732818603,RandomAgent,RLAgent,1.2715657552083334e-05,2.5020500288519543e-05,RandomAgent
3,0.0002791881561279,RandomAgent,RLAgent,1.1861324310302734e-05,2.1114749870321248e-05,RLAgent
3,0.0001680850982666,RandomAgent,RLAgent,1.0967254638671877e-05,2.0917000256304163e-05,RandomAgent
3,0.0002522468566894,RandomAgent,RLAgent,1.0311603546142578e-05,2.191666741661417e-05,RandomAgent
3,0.0002810955047607,RandomAgent,RLAgent,1.2040138244628906e-05,2.5222333836912487e-05,RandomAgent
3,0.000317096710205,RandomAgent,RLAgent,1.2576580047607422e-05,2.3146000330598326e-05,RandomAgent
3,0.0003089904785156,RandomAgent,RLAgent,1.087188720703125e-05,1.9530999907146903e-05,Draw
3,0.0002648830413818,RandomAgent,RLAgent,9.715557098388672e-06,2.363866648617356e-05,RandomAgent
3,0.000248908996582,RandomAgent,RLAgent,9.953975677490234e-06,2.209733368848295e-05,RandomAgent
3,0.0002670288085937,RandomAgent,RLAgent,9.357929229736328e-06,1.935425052579376e-05,RLAgent
3,0.0003020763397216,RandomAgent,RLAgent,8.7738037109375e-06,2.064575028271065e-05,RandomAgent
3,0.000321626663208,RandomAgent,RLAgent,1.087188720703125e-05,2.0198000129312277e-05,RandomAgent
3,0.0003299713134765,RandomAgent,RLAgent,1.049041748046875e-05,2.242700020360644e-05,RandomAgent
3,0.0003242492675781,RandomAgent,RLAgent,9.632110595703125e-06,2.20417496166192e-05,RandomAgent
3,0.0002901554107666,RandomAgent,RLAgent,7.390975952148437e-06,2.290625025125337e-05,Draw
3,0.0001859664916992,RandomAgent,RLAgent,8.900960286458334e-06,2.7813000087917317e-05,RandomAgent
3,0.0002210140228271,RandomAgent,RLAgent,7.569789886474609e-06,2.2917000023880973e-05,RandomAgent
3,0.0001778602600097,RandomAgent,RLAgent,8.106231689453125e-06,2.475000019330764e-05,RandomAgent
3,0.0002229213714599,RandomAgent,RLAgent,7.271766662597656e-06,2.1083667282558356e-05,RandomAgent
3,0.0003070831298828,RandomAgent,RLAgent,9.1552734375e-06,2.0989500626455992e-05,RandomAgent
3,0.0003108978271484,RandomAgent,RLAgent,9.775161743164062e-06,2.0708499960164772e-05,RandomAgent
3,0.0002386569976806,RandomAgent,RLAgent,1.0311603546142578e-05,2.0916999346809465e-05,RandomAgent
3,0.0002229213714599,RandomAgent,RLAgent,8.463859558105469e-06,2.0680666542223964e-05,RandomAgent
3,0.0002450942993164,RandomAgent,RLAgent,7.212162017822266e-06,1.9197749679733533e-05,RandomAgent
3,0.000256061553955,RandomAgent,RLAgent,7.867813110351562e-06,1.7708499854052207e-05,RandomAgent
3,0.0002501010894775,RandomAgent,RLAgent,8.344650268554688e-06,1.84165000973735e-05,RandomAgent
3,0.0002048015594482,RandomAgent,RLAgent,6.973743438720703e-06,1.9750332891514216e-05,RandomAgent
3,0.0003378391265869,RandomAgent,RLAgent,9.965896606445312e-06,2.410400020380621e-05,RandomAgent
3,0.0002679824829101,RandomAgent,RLAgent,1.1742115020751951e-05,2.2791667409668055e-05,RandomAgent
3,0.0002591609954833,RandomAgent,RLAgent,1.1026859283447266e-05,2.219433372374624e-05,RandomAgent
3,0.0002360343933105,RandomAgent,RLAgent,1.2954076131184896e-05,2.8937500246684067e-05,RandomAgent
3,0.0001788139343261,RandomAgent,RLAgent,9.37779744466146e-06,2.135399972758023e-05,RandomAgent
3,0.0002198219299316,RandomAgent,RLAgent,7.808208465576172e-06,2.183333344873972e-05,RandomAgent
3,0.000220775604248,RandomAgent,RLAgent,7.748603820800781e-06,1.9889333392105375e-05,RandomAgent
3,0.0002720355987548,RandomAgent,RLAgent,7.867813110351562e-06,2.013574930970208e-05,RandomAgent
3,0.0002198219299316,RandomAgent,RLAgent,7.987022399902344e-06,1.9485999170380335e-05,RandomAgent
3,0.0003280639648437,RandomAgent,RLAgent,1.347064971923828e-05,3.1402666839615755e-05,RandomAgent
3,0.000216007232666,RandomAgent,RLAgent,1.2079874674479166e-05,2.6833500669454224e-05,RandomAgent
3,0.0002379417419433,RandomAgent,RLAgent,9.953975677490234e-06,2.0499667395294335e-05,RandomAgent
3,0.0002140998840332,RandomAgent,RLAgent,9.775161743164062e-06,2.0694334428602208e-05,RandomAgent
3,0.0004189014434814,RLAgent,RandomAgent,4.021874929094338e-05,9.37779744466146e-06,RLAgent
3,0.0002968311309814,RLAgent,RandomAgent,2.8072750410501612e-05,6.4373016357421875e-06,RLAgent
3,0.00030517578125,RLAgent,RandomAgent,2.1766799545730463e-05,6.735324859619141e-06,RLAgent
3,0.0002961158752441,RLAgent,RandomAgent,2.1766599820693956e-05,7.510185241699219e-06,RLAgent
3,0.0002479553222656,RLAgent,RandomAgent,2.4687500626896508e-05,7.390975952148437e-06,RLAgent
3,0.0003187656402587,RLAgent,RandomAgent,2.703099971768097e-05,7.569789886474609e-06,RandomAgent
3,0.0001862049102783,RLAgent,RandomAgent,2.377766759309452e-05,6.556510925292969e-06,RLAgent
3,0.000180959701538,RLAgent,RandomAgent,2.3069666591860976e-05,6.4373016357421875e-06,RLAgent
3,0.0001981258392333,RLAgent,RandomAgent,2.844466689566616e-05,7.510185241699219e-06,RLAgent
3,0.0001871585845947,RLAgent,RandomAgent,2.2832999699555028e-05,6.9141387939453125e-06,RLAgent
3,0.000166893005371,RLAgent,RandomAgent,2.043100054531048e-05,6.556510925292969e-06,RLAgent
3,0.0002150535583496,RLAgent,RandomAgent,2.109400020344765e-05,6.4373016357421875e-06,RLAgent
3,0.0002248287200927,RLAgent,RandomAgent,2.159374935217784e-05,6.993611653645833e-06,RLAgent
3,0.0001881122589111,RLAgent,RandomAgent,2.3430666866867497e-05,6.67572021484375e-06,RLAgent
3,0.0002610683441162,RLAgent,RandomAgent,1.905839999380987e-05,6.318092346191406e-06,RLAgent
3,0.0001850128173828,RLAgent,RandomAgent,2.377766638043492e-05,6.9141387939453125e-06,RLAgent
3,0.0002996921539306,RLAgent,RandomAgent,2.923974989244016e-05,7.788340250651041e-06,RLAgent
3,0.0002069473266601,RLAgent,RandomAgent,2.754166598606389e-05,7.510185241699219e-06,RLAgent
3,0.0003130435943603,RLAgent,RandomAgent,2.9968749004183337e-05,8.58306884765625e-06,RLAgent
3,0.0002408027648925,RLAgent,RandomAgent,2.3874999897088856e-05,6.993611653645833e-06,RLAgent
3,0.0001728534698486,RLAgent,RandomAgent,2.419433379448795e-05,6.4373016357421875e-06,RLAgent
3,0.0002720355987548,RLAgent,RandomAgent,2.3656249595660483e-05,7.212162017822266e-06,RandomAgent
3,0.000223159790039,RLAgent,RandomAgent,2.192700003433856e-05,6.7551930745442706e-06,RLAgent
3,0.0002977848052978,RLAgent,RandomAgent,2.7801999749499373e-05,7.54992167154948e-06,RLAgent
3,0.0003468990325927,RLAgent,RandomAgent,3.5197999750380404e-05,8.662541707356771e-06,RLAgent
3,0.0003688335418701,RLAgent,RandomAgent,2.606679954624269e-05,7.927417755126953e-06,RLAgent
3,0.0003039836883544,RLAgent,RandomAgent,2.141679979104083e-05,8.046627044677734e-06,RLAgent
3,0.0002670288085937,RLAgent,RandomAgent,2.226049991804757e-05,7.212162017822266e-06,RLAgent
3,0.0002727508544921,RLAgent,RandomAgent,2.1058400307083502e-05,6.616115570068359e-06,Draw
3,0.0002501010894775,RLAgent,RandomAgent,2.506274950064835e-05,7.708867390950521e-06,RLAgent
3,0.000241994857788,RLAgent,RandomAgent,2.3999999939405825e-05,6.993611653645833e-06,RLAgent
3,0.0002012252807617,RLAgent,RandomAgent,2.5569332744150113e-05,6.4373016357421875e-06,RLAgent
3,0.0003910064697265,RLAgent,RandomAgent,2.942479986813851e-05,9.179115295410156e-06,Draw
3,0.000201940536499,RLAgent,RandomAgent,2.7402333823071483e-05,7.390975952148437e-06,RLAgent
3,0.0002551078796386,RLAgent,RandomAgent,2.6281250029569492e-05,6.993611653645833e-06,RLAgent
3,0.0002553462982177,RLAgent,RandomAgent,2.3562250135000795e-05,7.2320302327473956e-06,RLAgent
3,0.0003342628479003,RLAgent,RandomAgent,2.4433400176349097e-05,7.62939453125e-06,RLAgent
3,0.0002341270446777,RLAgent,RandomAgent,2.200000062657637e-05,7.311503092447917e-06,RLAgent
3,0.0002291202545166,RLAgent,RandomAgent,2.2468749648396624e-05,6.5962473551432294e-06,RLAgent
3,0.0002849102020263,RLAgent,RandomAgent,2.0158200277364818e-05,6.794929504394531e-06,RLAgent
3,0.0002009868621826,RLAgent,RandomAgent,2.6374999530768644e-05,7.390975952148437e-06,RLAgent
3,0.0003089904785156,RLAgent,RandomAgent,2.8052499601471936e-05,6.993611653645833e-06,RLAgent
3,0.0003058910369873,RLAgent,RandomAgent,2.25081999815302e-05,7.748603820800781e-06,RLAgent
3,0.0002498626708984,RLAgent,RandomAgent,2.3239749680215027e-05,7.0730845133463544e-06,RLAgent
3,0.000180959701538,RLAgent,RandomAgent,2.563900003830592e-05,6.4373016357421875e-06,RLAgent
3,0.0001890659332275,RLAgent,RandomAgent,2.4013999791350216e-05,7.390975952148437e-06,RLAgent
3,0.0001966953277587,RLAgent,RandomAgent,2.6013999862091925e-05,7.62939453125e-06,RLAgent
3,0.0002281665802001,RLAgent,RandomAgent,2.159374935217784e-05,6.2783559163411456e-06,RLAgent
3,0.000295877456665,RLAgent,RandomAgent,2.2058399554225617e-05,6.556510925292969e-06,RLAgent
3,0.000288963317871,RLAgent,RandomAgent,2.6385249839222524e-05,6.496906280517578e-06,RandomAgent
3,0.0002520084381103,RLAgent,RandomAgent,2.3124750441638753e-05,6.2783559163411456e-06,RLAgent
3,0.0001959800720214,RLAgent,RandomAgent,2.768066709298485e-05,7.033348083496094e-06,RLAgent
3,0.0002381801605224,RLAgent,RandomAgent,2.4000000394153176e-05,6.67572021484375e-06,RLAgent
3,0.0002422332763671,RLAgent,RandomAgent,2.371875007156632e-05,7.0730845133463544e-06,RLAgent
3,0.0002961158752441,RLAgent,RandomAgent,2.143339988833759e-05,7.569789886474609e-06,Draw
3,0.0003349781036376,RLAgent,RandomAgent,2.340020037081558e-05,6.735324859619141e-06,Draw
3,0.0003149509429931,RLAgent,RandomAgent,2.514139996492304e-05,6.079673767089844e-06,Draw
3,0.000295877456665,RLAgent,RandomAgent,2.7333249818184413e-05,8.344650268554688e-06,RLAgent
3,0.0002949237823486,RLAgent,RandomAgent,2.2524799351231196e-05,6.794929504394531e-06,RLAgent
3,0.0002949237823486,RLAgent,RandomAgent,2.2516600438393652e-05,6.4373016357421875e-06,Draw
3,0.0002887248992919,RLAgent,RandomAgent,2.1583199486485683e-05,6.556510925292969e-06,Draw
3,0.0002789497375488,RLAgent,RandomAgent,2.089160007017199e-05,6.496906280517578e-06,RLAgent
3,0.0001778602600097,RLAgent,RandomAgent,2.5833000715162296e-05,6.079673767089844e-06,RLAgent
3,0.0002529621124267,RLAgent,RandomAgent,2.3500249881180935e-05,1.0331471761067707e-05,RLAgent
3,0.0003011226654052,RLAgent,RandomAgent,2.776025030470919e-05,7.033348083496094e-06,RandomAgent
3,0.0002880096435546,RLAgent,RandomAgent,2.8020750505675096e-05,7.0730845133463544e-06,RLAgent
3,0.0002379417419433,RLAgent,RandomAgent,2.1948249468550785e-05,6.4373016357421875e-06,RLAgent
3,0.0002467632293701,RLAgent,RandomAgent,2.439599984427332e-05,6.993611653645833e-06,RLAgent
3,0.0002479553222656,RLAgent,RandomAgent,2.5260750135203125e-05,7.390975952148437e-06,RLAgent
3,0.0001749992370605,RLAgent,RandomAgent,2.34166661054284e-05,6.67572021484375e-06,RLAgent
3,0.0002951622009277,RLAgent,RandomAgent,2.2108399934950285e-05,6.794929504394531e-06,RLAgent
3,0.0002820491790771,RLAgent,RandomAgent,2.0133199723204597e-05,6.318092346191406e-06,RLAgent
3,0.0002532005310058,RLAgent,RandomAgent,2.355249989705044e-05,7.2320302327473956e-06,RLAgent
3,0.0003728866577148,RLAgent,RandomAgent,2.370859983784612e-05,6.973743438720703e-06,RLAgent
3,0.0001769065856933,RLAgent,RandomAgent,2.366700027778279e-05,6.318092346191406e-06,RLAgent
3,0.000223159790039,RLAgent,RandomAgent,2.0333250176918227e-05,5.880991617838542e-06,RLAgent
3,0.0002989768981933,RLAgent,RandomAgent,2.276660052302759e-05,6.973743438720703e-06,Draw
3,0.000288963317871,RLAgent,RandomAgent,2.020819993049372e-05,8.52346420288086e-06,Draw
3,0.000166893005371,RLAgent,RandomAgent,2.086133402675235e-05,7.152557373046875e-06,RLAgent
3,0.0002167224884033,RLAgent,RandomAgent,2.894433418987319e-05,7.390975952148437e-06,RLAgent
3,0.0001919269561767,RLAgent,RandomAgent,2.5860999812721275e-05,6.4373016357421875e-06,RLAgent
3,0.0002691745758056,RLAgent,RandomAgent,2.55732497862482e-05,6.993611653645833e-06,RLAgent
3,0.000201940536499,RLAgent,RandomAgent,2.662533309679323e-05,6.556510925292969e-06,RLAgent
3,0.0001721382141113,RLAgent,RandomAgent,2.2388999544394512e-05,6.794929504394531e-06,RLAgent
3,0.000262975692749,RLAgent,RandomAgent,2.4114249299600488e-05,6.67572021484375e-06,RandomAgent
3,0.0001862049102783,RLAgent,RandomAgent,2.5985999551873345e-05,7.033348083496094e-06,RLAgent
3,0.0002381801605224,RLAgent,RandomAgent,2.0874749679933305e-05,8.026758829752604e-06,RLAgent
3,0.0002532005310058,RLAgent,RandomAgent,2.3937749574542977e-05,7.311503092447917e-06,RLAgent
3,0.0002548694610595,RLAgent,RandomAgent,3.224999939751191e-05,8.225440979003906e-06,RLAgent
3,0.0003130435943603,RLAgent,RandomAgent,2.280020053149201e-05,7.092952728271484e-06,Draw
3,0.0002410411834716,RLAgent,RandomAgent,2.28127496484376e-05,6.5962473551432294e-06,RLAgent
3,0.0001971721649169,RLAgent,RandomAgent,2.4916999488292884e-05,8.106231689453125e-06,RLAgent
3,0.0002999305725097,RLAgent,RandomAgent,2.069999936793465e-05,7.569789886474609e-06,RLAgent
3,0.0002408027648925,RLAgent,RandomAgent,2.3500250335928285e-05,7.54992167154948e-06,RLAgent
3,0.0002448558807373,RLAgent,RandomAgent,2.383325045229867e-05,6.67572021484375e-06,RLAgent
3,0.0003261566162109,RLAgent,RandomAgent,2.9958499908389055e-05,7.569789886474609e-06,RandomAgent
3,0.0002717971801757,RLAgent,RandomAgent,2.5312499928986657e-05,7.54992167154948e-06,RLAgent
3,0.0002167224884033,RLAgent,RandomAgent,2.8235999707248993e-05,7.510185241699219e-06,RLAgent
3,0.0002028942108154,RLAgent,RandomAgent,2.8069333590489503e-05,8.106231689453125e-06,RLAgent
3,0.0003039836883544,RLAgent,RandomAgent,2.261660083604511e-05,6.9141387939453125e-06,RLAgent
5,0.000910997390747,RLAgent,RandomAgent,2.2070538342142336e-05,8.106231689453125e-06,Draw
5,0.0007498264312744,RLAgent,RandomAgent,1.7852461286775695e-05,7.0730845133463544e-06,Draw
5,0.0006897449493408,RLAgent,RandomAgent,1.6073769074864686e-05,6.67572021484375e-06,Draw
5,0.0007061958312988,RLAgent,RandomAgent,1.848061555602516e-05,6.4174334208170576e-06,Draw
5,0.0006749629974365,RLAgent,RandomAgent,1.5951846552735122e-05,6.357828776041667e-06,Draw
5,0.0005018711090087,RLAgent,RandomAgent,1.9597333044253497e-05,6.5267086029052734e-06,RLAgent
5,0.0007421970367431,RLAgent,RandomAgent,1.741015386449782e-05,6.775061289469401e-06,Draw
5,0.0006299018859863,RLAgent,RandomAgent,1.6725583160829654e-05,6.350603970614347e-06,RLAgent
5,0.0005891323089599,RLAgent,RandomAgent,2.1328666763212015e-05,7.046593560112848e-06,RandomAgent
5,0.0006840229034423,RLAgent,RandomAgent,1.5762769320505097e-05,6.536642710367839e-06,Draw
5,0.0005831718444824,RLAgent,RandomAgent,1.6969636073388923e-05,6.580352783203125e-06,RLAgent
5,0.0006699562072753,RLAgent,RandomAgent,1.594223053521441e-05,6.536642710367839e-06,Draw
5,0.0006749629974365,RLAgent,RandomAgent,1.584615403351983e-05,6.4571698506673174e-06,Draw
5,0.0006649494171142,RLAgent,RandomAgent,1.5391307617672002e-05,6.258487701416016e-06,Draw
5,0.0006649494171142,RLAgent,RandomAgent,1.544553896774932e-05,6.198883056640625e-06,Draw
5,0.0006999969482421,RLAgent,RandomAgent,1.6064153756955282e-05,6.496906280517578e-06,Draw
5,0.0007069110870361,RLAgent,RandomAgent,1.6701769289703898e-05,6.496906280517578e-06,Draw
5,0.0006160736083984,RLAgent,RandomAgent,1.8397636350445364e-05,6.341934204101563e-06,RLAgent
5,0.0007181167602539,RLAgent,RandomAgent,1.656430784071115e-05,6.556510925292969e-06,Draw
5,0.0007131099700927,RLAgent,RandomAgent,1.70770000785034e-05,7.013479868570964e-06,Draw
5,0.0006289482116699,RLAgent,RandomAgent,1.6222166626297014e-05,6.610696965997869e-06,RLAgent
5,0.0006608963012695,RLAgent,RandomAgent,1.549661507082279e-05,6.218751271565755e-06,Draw
5,0.0006639957427978,RLAgent,RandomAgent,1.5625076999780365e-05,6.159146626790364e-06,Draw
5,0.0006699562072753,RLAgent,RandomAgent,1.592653811363002e-05,6.397565205891927e-06,Draw
5,0.0006990432739257,RLAgent,RandomAgent,1.5750000014892205e-05,6.179014841715495e-06,Draw
5,0.0007271766662597,RLAgent,RandomAgent,1.70481537050084e-05,6.67572021484375e-06,Draw
5,0.0007450580596923,RLAgent,RandomAgent,1.867000005754212e-05,6.496906280517578e-06,Draw
5,0.000662088394165,RLAgent,RandomAgent,1.4820538126514292e-05,6.198883056640625e-06,Draw
5,0.0006580352783203,RLAgent,RandomAgent,1.4397307565489497e-05,6.298224131266276e-06,Draw
5,0.0006659030914306,RLAgent,RandomAgent,1.5484076916786413e-05,6.298224131266276e-06,Draw
5,0.0005691051483154,RLAgent,RandomAgent,1.594318167586938e-05,6.103515625e-06,RLAgent
5,0.0004880428314208,RLAgent,RandomAgent,1.7921222226707163e-05,6.467103958129883e-06,RLAgent
5,0.0008220672607421,RLAgent,RandomAgent,2.212166706764644e-05,7.530053456624349e-06,RandomAgent
5,0.0007898807525634,RLAgent,RandomAgent,2.511363659736658e-05,9.012222290039062e-06,RLAgent
5,0.0008251667022705,RLAgent,RandomAgent,2.007684606024458e-05,8.006890614827475e-06,RLAgent
5,0.0006968975067138,RLAgent,RandomAgent,1.6698846033810136e-05,6.477038065592448e-06,RLAgent
5,0.0007081031799316,RLAgent,RandomAgent,1.703192286256056e-05,6.4373016357421875e-06,Draw
5,0.0006897449493408,RLAgent,RandomAgent,1.6410154085651113e-05,6.8942705790201826e-06,Draw
5,0.0007150173187255,RLAgent,RandomAgent,1.6359153820443542e-05,6.357828776041667e-06,Draw
5,0.0006966590881347,RLAgent,RandomAgent,1.629484596868189e-05,6.516774495442708e-06,Draw
5,0.0008871555328369,RLAgent,RandomAgent,2.198076911624342e-05,7.311503092447917e-06,Draw
5,0.000748872756958,RLAgent,RandomAgent,1.698730780984848e-05,6.9141387939453125e-06,Draw
5,0.0007402896881103,RLAgent,RandomAgent,1.6609077087755744e-05,7.72873560587565e-06,Draw
5,0.0006368160247802,RLAgent,RandomAgent,1.663900002313312e-05,6.502324884588068e-06,RLAgent
5,0.0006868839263916,RLAgent,RandomAgent,1.5557769074803218e-05,6.735324859619141e-06,Draw
5,0.0006599426269531,RLAgent,RandomAgent,1.491669242498644e-05,6.298224131266276e-06,Draw
5,0.0006599426269531,RLAgent,RandomAgent,1.5541615329521636e-05,6.139278411865234e-06,Draw
5,0.0006208419799804,RLAgent,RandomAgent,1.8617454770719633e-05,6.242231889204546e-06,RLAgent
5,0.0006320476531982,RLAgent,RandomAgent,1.813618175881195e-05,6.393952803178267e-06,RLAgent
5,0.0005459785461425,RLAgent,RandomAgent,1.8133500452677255e-05,6.781684027777777e-06,RLAgent
5,0.0007059574127197,RLAgent,RandomAgent,1.617938449691372e-05,6.4571698506673174e-06,Draw
5,0.0006577968597412,RLAgent,RandomAgent,1.6239666668601178e-05,6.298224131266276e-06,RandomAgent
5,0.0006690025329589,RLAgent,RandomAgent,1.5516000460663166e-05,6.5962473551432294e-06,Draw
5,0.0007169246673583,RLAgent,RandomAgent,1.606730802450329e-05,6.9340070088704424e-06,Draw
